day,hour,value
2024-01-26,19,9.568101e-06
2024-01-26,20,1.0274213e-05
2024-01-26,20,1.0274213e-05
2024-01-26,21,9.322025e-06
2024-01-26,21,9.322025e-06
2024-01-26,22,8.3486175e-06
2024-01-26,22,8.3486175e-06
2024-01-26,23,8.358841e-06
2024-01-26,23,8.358841e-06
2024-01-27,0,8.813337e-06
2024-01-27,0,8.813337e-06
2024-01-27,1,9.545227e-06
2024-01-27,1,9.545227e-06
2024-01-27,2,1.1265247e-05
2024-01-27,2,1.1265247e-05
2024-01-27,3,1.2011269e-05
2024-01-27,3,1.2011269e-05
2024-01-27,4,1.179513e-05
2024-01-27,4,1.179513e-05
2024-01-27,5,1.012087e-05
2024-01-27,5,1.012087e-05
2024-01-27,6,8.128908e-06
2024-01-27,6,8.128908e-06
2024-01-27,7,7.904391e-06
2024-01-27,7,7.904391e-06
2024-01-27,8,8.050872e-06
2024-01-27,8,8.050872e-06
2024-01-27,9,7.084026e-06
2024-01-27,9,7.084026e-06
2024-01-27,10,6.530837e-06
2024-01-27,10,6.530837e-06
2024-01-27,11,7.133783e-06
2024-01-27,11,7.133783e-06
2024-01-27,12,7.1420104e-06
2024-01-27,12,7.1420104e-06
2024-01-27,13,6.387756e-06
2024-01-27,13,6.387756e-06
2024-01-27,14,6.9700623e-06
2024-01-27,14,6.9700623e-06
2024-01-27,15,8.234948e-06
2024-01-27,15,8.234948e-06
2024-01-27,16,1.0308105e-05
2024-01-27,16,1.0308105e-05
2024-01-27,17,1.14490185e-05
2024-01-27,17,1.14490185e-05
2024-01-27,18,1.2801221e-05
2024-01-27,18,1.2801221e-05
2024-01-27,19,1.3859764e-05
2024-01-27,19,1.3859764e-05
2024-01-27,20,1.5638394e-05
2024-01-27,20,1.5638394e-05
2024-01-27,21,1.813392e-05
2024-01-27,21,1.813392e-05
2024-01-27,22,2.1092408e-05
2024-01-27,22,2.1092408e-05
2024-01-27,23,2.8080976e-05
2024-01-27,23,2.8080976e-05
2024-01-28,0,3.9189967e-05
2024-01-28,0,3.9189967e-05
2024-01-28,1,6.48521e-05
2024-01-28,1,6.48521e-05
2024-01-28,2,0.00011305632
2024-01-28,2,0.00011305632
2024-01-28,3,0.00015527676
2024-01-28,3,0.00015527676
2024-01-28,4,0.00020729369
2024-01-28,4,0.00020729369
2024-01-28,5,0.00019772656
2024-01-28,5,0.00019772656
2024-01-28,6,0.00016867238
2024-01-28,6,0.00016867238
2024-01-28,7,0.00015590564
2024-01-28,7,0.00015590564
2024-01-28,8,0.00014404085
2024-01-28,8,0.00014404085
2024-01-28,9,0.00011853634
2024-01-28,9,0.00011853634
2024-01-28,10,9.426306e-05
2024-01-28,10,9.426306e-05
2024-01-28,11,6.786063e-05
2024-01-28,11,6.786063e-05
2024-01-28,12,5.0663806e-05
2024-01-28,12,5.0663806e-05
2024-01-28,13,4.1372827e-05
2024-01-28,13,4.1372827e-05
2024-01-28,14,3.9173316e-05
2024-01-28,14,3.9173316e-05
2024-01-28,15,4.1532054e-05
2024-01-28,15,4.1532054e-05
2024-01-28,16,4.6621208e-05
2024-01-28,16,4.6621208e-05
2024-01-28,17,4.8668473e-05
2024-01-28,17,4.8668473e-05
2024-01-28,18,4.8159385e-05
2024-01-28,18,4.8159385e-05
2024-01-28,19,4.5167264e-05
2024-01-28,19,4.5167264e-05
2024-01-28,20,4.2783988e-05
2024-01-28,20,4.2783988e-05
2024-01-28,21,3.8329155e-05
2024-01-28,21,3.8329155e-05
2024-01-28,22,4.0009476e-05
2024-01-28,22,4.0009476e-05
2024-01-28,23,5.620279e-05
2024-01-28,23,5.620279e-05
2024-01-29,0,7.9400685e-05
2024-01-29,0,7.9400685e-05
2024-01-29,1,0.000118006
2024-01-29,1,0.000118006
2024-01-29,2,0.00017352245
2024-01-29,2,0.00017352245
2024-01-29,3,0.00019348144
2024-01-29,3,0.00019348144
2024-01-29,4,0.0001952896
2024-01-29,4,0.0001952896
2024-01-29,5,0.00019007859
2024-01-29,5,0.00019007859
2024-01-29,6,0.00017352618
2024-01-29,6,0.00017352618
2024-01-29,7,0.00015265057
2024-01-29,7,0.00015265057
2024-01-29,8,0.00013343005
2024-01-29,8,0.00013343005
2024-01-29,9,0.000112576075
2024-01-29,9,0.000112576075
2024-01-29,10,9.327936e-05
2024-01-29,10,9.327936e-05
2024-01-29,11,7.675799e-05
2024-01-29,11,7.675799e-05
2024-01-29,12,6.768965e-05
2024-01-29,12,6.768965e-05
2024-01-29,13,7.164022e-05
2024-01-29,13,7.164022e-05
2024-01-29,14,9.279443e-05
2024-01-29,14,9.279443e-05
2024-01-29,15,0.00012755452
2024-01-29,15,0.00012755452
2024-01-29,16,0.00015645091
2024-01-29,16,0.00015645091
2024-01-29,17,0.00018058441
2024-01-29,17,0.00018058441
2024-01-29,18,0.00018883738
2024-01-29,18,0.00018883738
2024-01-29,19,0.00017130778
2024-01-29,19,0.00017130778
2024-01-29,20,0.00015255457
2024-01-29,20,0.00015255457
2024-01-29,21,0.00013785603
2024-01-29,21,0.00013785603
2024-01-29,22,0.00012784623
2024-01-29,22,0.00012784623
2024-01-29,23,0.00011509695
2024-01-29,23,0.00011509695
2024-01-30,0,0.000104141756
2024-01-30,0,0.000104141756
2024-01-30,1,9.931795e-05
2024-01-30,1,9.931795e-05
2024-01-30,2,9.872692e-05
2024-01-30,2,9.872692e-05
2024-01-30,3,0.00010166337
2024-01-30,3,0.00010166337
2024-01-30,4,0.00011232912
2024-01-30,4,0.00011232912
2024-01-30,5,0.00012343725
2024-01-30,5,0.00012343725
2024-01-30,6,0.00013105894
2024-01-30,6,0.00013105894
2024-01-30,7,0.00013131353
2024-01-30,7,0.00013131353
2024-01-30,8,0.0001255408
2024-01-30,8,0.0001255408
2024-01-30,9,0.000108863525
2024-01-30,9,0.000108863525
2024-01-30,10,8.7598506e-05
2024-01-30,10,8.7598506e-05
2024-01-30,11,7.5571705e-05
2024-01-30,11,7.5571705e-05
2024-01-30,12,6.919976e-05
2024-01-30,12,6.919976e-05
2024-01-30,13,6.212602e-05
2024-01-30,13,6.212602e-05
2024-01-30,14,6.20541e-05
2024-01-30,14,6.20541e-05
2024-01-30,15,6.538451e-05
2024-01-30,15,6.538451e-05
2024-01-30,16,6.946873e-05
2024-01-30,16,6.946873e-05
2024-01-30,17,7.5821e-05
2024-01-30,17,7.5821e-05
2024-01-30,18,8.160786e-05
2024-01-30,18,8.160786e-05
2024-01-30,19,8.521364e-05
2024-01-30,19,8.521364e-05
2024-01-30,20,8.754083e-05
2024-01-30,20,8.754083e-05
2024-01-30,21,9.428473e-05
2024-01-30,21,9.428473e-05
2024-01-30,22,0.000101129655
2024-01-30,22,0.000101129655
2024-01-30,23,0.000108782544
2024-01-30,23,0.000108782544
2024-01-31,0,0.000112417816
2024-01-31,0,0.000112417816
2024-01-31,1,0.00012711855
2024-01-31,1,0.00012711855
2024-01-31,2,0.00014695236
2024-01-31,2,0.00014695236
2024-01-31,3,0.00016524746
2024-01-31,3,0.00016524746
2024-01-31,4,0.00018137945
2024-01-31,4,0.00018137945
2024-01-31,5,0.00018832891
2024-01-31,5,0.00018832891
2024-01-31,6,0.00018691547
2024-01-31,6,0.00018691547
2024-01-31,7,0.00018193146
2024-01-31,7,0.00018193146
2024-01-31,8,0.00017693578
2024-01-31,8,0.00017693578
2024-01-31,9,0.0001688938
2024-01-31,9,0.0001688938
2024-01-31,10,0.0001610629
2024-01-31,10,0.0001610629
2024-01-31,11,0.00014346757
2024-01-31,11,0.00014346757
2024-01-31,12,0.000120059114
2024-01-31,12,0.000120059114
2024-01-31,13,9.595141e-05
2024-01-31,13,9.595141e-05
2024-01-31,14,7.2627874e-05
2024-01-31,14,7.2627874e-05
2024-01-31,15,5.7102694e-05
2024-01-31,15,5.7102694e-05
2024-01-31,16,4.5914974e-05
