day,hour,value
2022-09-07,16,-1.1875631
2022-09-07,17,-1.0728084
2022-09-07,17,-1.0728084
2022-09-07,18,-0.9760716
2022-09-07,18,-0.9760716
2022-09-07,19,-0.9154693
2022-09-07,19,-0.9154693
2022-09-07,20,-0.89925444
2022-09-07,20,-0.89925444
2022-09-07,21,-0.84008914
2022-09-07,21,-0.84008914
2022-09-07,22,-0.7549753
2022-09-07,22,-0.7549753
2022-09-07,23,-0.75147885
2022-09-07,23,-0.75147885
2022-09-08,0,-0.6936935
2022-09-08,0,-0.6936935
2022-09-08,1,-0.5484848
2022-09-08,1,-0.5484848
2022-09-08,2,-0.39545918
2022-09-08,2,-0.39545918
2022-09-08,3,-0.30788732
2022-09-08,3,-0.30788732
2022-09-08,4,-0.2678252
2022-09-08,4,-0.2678252
2022-09-08,5,-0.2685779
2022-09-08,5,-0.2685779
2022-09-08,6,-0.3054992
2022-09-08,6,-0.3054992
2022-09-08,7,-0.35527006
2022-09-08,7,-0.35527006
2022-09-08,8,-0.42678234
2022-09-08,8,-0.42678234
2022-09-08,9,-0.4481151
2022-09-08,9,-0.4481151
2022-09-08,10,-0.45113164
2022-09-08,10,-0.45113164
2022-09-08,11,-0.42135817
2022-09-08,11,-0.42135817
2022-09-08,12,-0.33915916
2022-09-08,12,-0.33915916
2022-09-08,13,-0.18350172
2022-09-08,13,-0.18350172
2022-09-08,14,0.059900336
2022-09-08,14,0.059900336
2022-09-08,15,0.3169192
2022-09-08,15,0.3169192
2022-09-08,16,0.5434277
2022-09-08,16,0.5434277
2022-09-08,17,0.7337773
2022-09-08,17,0.7337773
2022-09-08,18,0.857479
2022-09-08,18,0.857479
2022-09-08,19,0.899703
2022-09-08,19,0.899703
2022-09-08,20,0.8746254
2022-09-08,20,0.8746254
2022-09-08,21,0.8244155
2022-09-08,21,0.8244155
2022-09-08,22,0.77997774
2022-09-08,22,0.77997774
2022-09-08,23,0.7847017
2022-09-08,23,0.7847017
2022-09-09,0,0.76322377
2022-09-09,0,0.76322377
2022-09-09,1,0.81742024
2022-09-09,1,0.81742024
2022-09-09,2,0.9069607
2022-09-09,2,0.9069607
2022-09-09,3,1.0434892
2022-09-09,3,1.0434892
2022-09-09,4,1.2084506
2022-09-09,4,1.2084506
2022-09-09,5,1.3443161
2022-09-09,5,1.3443161
2022-09-09,6,1.4236319
2022-09-09,6,1.4236319
2022-09-09,7,1.4071254
2022-09-09,7,1.4071254
2022-09-09,8,1.3303314
2022-09-09,8,1.3303314
2022-09-09,9,1.1296177
2022-09-09,9,1.1296177
2022-09-09,10,0.96945393
2022-09-09,10,0.96945393
2022-09-09,11,0.88297975
2022-09-09,11,0.88297975
2022-09-09,12,0.8095216
2022-09-09,12,0.8095216
2022-09-09,13,0.7633653
2022-09-09,13,0.7633653
2022-09-09,14,0.7717957
2022-09-09,14,0.7717957
2022-09-09,15,0.9072526
2022-09-09,15,0.9072526
2022-09-09,16,1.1212344
2022-09-09,16,1.1212344
2022-09-09,17,1.3061401
2022-09-09,17,1.3061401
2022-09-09,18,1.461842
2022-09-09,18,1.461842
2022-09-09,19,1.5398129
2022-09-09,19,1.5398129
2022-09-09,20,1.5480677
2022-09-09,20,1.5480677
2022-09-09,21,1.4650533
2022-09-09,21,1.4650533
2022-09-09,22,1.3631762
2022-09-09,22,1.3631762
2022-09-09,23,1.3848795
2022-09-09,23,1.3848795
2022-09-10,0,1.363055
2022-09-10,0,1.363055
2022-09-10,1,1.4007152
2022-09-10,1,1.4007152
2022-09-10,2,1.4917529
2022-09-10,2,1.4917529
2022-09-10,3,1.6667352
2022-09-10,3,1.6667352
2022-09-10,4,1.8595707
2022-09-10,4,1.8595707
2022-09-10,5,1.9957395
2022-09-10,5,1.9957395
2022-09-10,6,2.04559
2022-09-10,6,2.04559
2022-09-10,7,2.0250328
2022-09-10,7,2.0250328
2022-09-10,8,1.9573052
2022-09-10,8,1.9573052
2022-09-10,9,1.7511884
2022-09-10,9,1.7511884
2022-09-10,10,1.610528
2022-09-10,10,1.610528
2022-09-10,11,1.5464284
2022-09-10,11,1.5464284
2022-09-10,12,1.4587739
2022-09-10,12,1.4587739
2022-09-10,13,1.3828362
2022-09-10,13,1.3828362
2022-09-10,14,1.3418832
2022-09-10,14,1.3418832
2022-09-10,15,1.3922156
2022-09-10,15,1.3922156
2022-09-10,16,1.4996943
2022-09-10,16,1.4996943
2022-09-10,17,1.6161633
2022-09-10,17,1.6161633
2022-09-10,18,1.719142
2022-09-10,18,1.719142
2022-09-10,19,1.7851768
2022-09-10,19,1.7851768
2022-09-10,20,1.8286115
2022-09-10,20,1.8286115
2022-09-10,21,1.8170786
2022-09-10,21,1.8170786
2022-09-10,22,1.7920994
2022-09-10,22,1.7920994
2022-09-10,23,1.9374001
2022-09-10,23,1.9374001
2022-09-11,0,1.991953
2022-09-11,0,1.991953
2022-09-11,1,2.035817
2022-09-11,1,2.035817
2022-09-11,2,2.099463
2022-09-11,2,2.099463
2022-09-11,3,2.2454698
2022-09-11,3,2.2454698
2022-09-11,4,2.4021318
2022-09-11,4,2.4021318
2022-09-11,5,2.5140786
2022-09-11,5,2.5140786
2022-09-11,6,2.5762088
2022-09-11,6,2.5762088
2022-09-11,7,2.554087
2022-09-11,7,2.554087
2022-09-11,8,2.4538178
