day,hour,value
2022-09-09,11,299.58655
2022-09-09,12,299.4024
2022-09-09,12,299.4024
2022-09-09,13,299.26868
2022-09-09,13,299.26868
2022-09-09,14,299.15042
2022-09-09,14,299.15042
2022-09-09,15,299.01886
2022-09-09,15,299.01886
2022-09-09,16,298.87753
2022-09-09,16,298.87753
2022-09-09,17,298.7518
2022-09-09,17,298.7518
2022-09-09,18,298.65088
2022-09-09,18,298.65088
2022-09-09,19,298.58633
2022-09-09,19,298.58633
2022-09-09,20,298.55594
2022-09-09,20,298.55594
2022-09-09,21,298.54398
2022-09-09,21,298.54398
2022-09-09,22,298.5429
2022-09-09,22,298.5429
2022-09-09,23,298.69446
2022-09-09,23,298.69446
2022-09-10,0,299.26627
2022-09-10,0,299.26627
2022-09-10,1,299.8336
2022-09-10,1,299.8336
2022-09-10,2,300.3013
2022-09-10,2,300.3013
2022-09-10,3,300.69507
2022-09-10,3,300.69507
2022-09-10,4,301.0162
2022-09-10,4,301.0162
2022-09-10,5,301.1973
2022-09-10,5,301.1973
2022-09-10,6,301.2327
2022-09-10,6,301.2327
2022-09-10,7,301.12848
2022-09-10,7,301.12848
2022-09-10,8,300.89413
2022-09-10,8,300.89413
2022-09-10,9,300.5607
2022-09-10,9,300.5607
2022-09-10,10,300.1818
2022-09-10,10,300.1818
2022-09-10,11,299.91165
2022-09-10,11,299.91165
2022-09-10,12,299.7327
2022-09-10,12,299.7327
2022-09-10,13,299.60944
2022-09-10,13,299.60944
2022-09-10,14,299.49625
2022-09-10,14,299.49625
2022-09-10,15,299.37427
2022-09-10,15,299.37427
2022-09-10,16,299.21002
2022-09-10,16,299.21002
2022-09-10,17,299.05704
2022-09-10,17,299.05704
2022-09-10,18,298.9273
2022-09-10,18,298.9273
2022-09-10,19,298.8344
2022-09-10,19,298.8344
2022-09-10,20,298.7721
2022-09-10,20,298.7721
2022-09-10,21,298.7273
2022-09-10,21,298.7273
2022-09-10,22,298.7002
2022-09-10,22,298.7002
2022-09-10,23,298.81464
2022-09-10,23,298.81464
2022-09-11,0,299.30713
2022-09-11,0,299.30713
2022-09-11,1,299.86023
2022-09-11,1,299.86023
2022-09-11,2,300.375
2022-09-11,2,300.375
2022-09-11,3,300.81985
2022-09-11,3,300.81985
2022-09-11,4,301.188
2022-09-11,4,301.188
2022-09-11,5,301.42242
2022-09-11,5,301.42242
2022-09-11,6,301.51947
2022-09-11,6,301.51947
2022-09-11,7,301.4774
2022-09-11,7,301.4774
2022-09-11,8,301.29797
2022-09-11,8,301.29797
2022-09-11,9,301.01727
2022-09-11,9,301.01727
2022-09-11,10,300.63422
2022-09-11,10,300.63422
2022-09-11,11,300.32904
2022-09-11,11,300.32904
2022-09-11,12,300.08713
2022-09-11,12,300.08713
2022-09-11,13,299.89972
2022-09-11,13,299.89972
2022-09-11,14,299.73428
2022-09-11,14,299.73428
2022-09-11,15,299.5622
2022-09-11,15,299.5622
2022-09-11,16,299.3904
